corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
altlex,altlex_gold.tsv,449,0,altlex_altlex_gold.tsv_449_0,"He died in January 1547 at the age of 55 and was succeeded by his son , Edward VI .","<ARG1>He died in January 1547 at the age of 55</ARG1> and <ARG0>was succeeded by his son , Edward VI .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,450,0,altlex_altlex_gold.tsv_450_0,"In a meeting with members of the Committee on Overhead Reconnaissance ( COMOR ) on 10 September , US Secretary of State Dean Rusk and National Security Advisor McGeorge Bundy heavily restricted further U-2 flights over Cuban airspace .","<ARG1>In a meeting with members of the Committee on Overhead Reconnaissance ( COMOR ) on 10 September , US Secretary of State Dean Rusk</ARG1> and <ARG0>National Security Advisor McGeorge Bundy heavily restricted further U-2 flights over Cuban airspace .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,451,0,altlex_altlex_gold.tsv_451_0,"However , in Scotland and Ireland , Catholics loyal to James II were not so happy , and a series of bloody revolts followed .","<ARG1>However , in Scotland and Ireland , Catholics loyal to James II were not</ARG1> so <ARG0>happy , and a series of bloody revolts followed .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,452,0,altlex_altlex_gold.tsv_452_0,"England became inhabited more than 800,000 years ago , as the discovery of flint tools and footprints at Happisburgh in Norfolk has revealed .","<ARG1>England became inhabited more than 800,000 years ago , as the discovery of flint tools</ARG1> and <ARG0>footprints at Happisburgh in Norfolk has revealed .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,453,0,altlex_altlex_gold.tsv_453_0,"The Black Death , an epidemic of bubonic plague that spread over the whole of Europe , arrived in England in 1348 and killed as much as a third to half the population .","<ARG0>The Black Death , an epidemic of bubonic plague that spread over the whole of Europe , arrived in England in 1348 and killed</ARG0> as <ARG1>much as a third to half the population .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,454,0,altlex_altlex_gold.tsv_454_0,"During this conference , the United Kingdom held its general election , and Clement Attlee replaced Churchill as Prime Minister .","<ARG1>During this conference , the United Kingdom held its general election , and Clement Attlee replaced Churchill</ARG1> as <ARG0>Prime Minister .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,455,0,altlex_altlex_gold.tsv_455_0,"Contrary to British fears of a revolt in India , the outbreak of the war saw an unprecedented outpouring of loyalty and goodwill towards Britain .","<ARG0>Contrary to British fears of a revolt in India , the outbreak of the war saw an unprecedented outpouring of loyalty</ARG0> and <ARG1>goodwill towards Britain .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,326,2,altlex_altlex_gold.tsv_326_2,"The large number of head wounds caused by exploding shells and fragmentation forced the combatant nations to develop the modern steel helmet , led by the French , who introduced the Adrian helmet in 1915 .","<ARG1>The large number of head wounds caused by exploding shells</ARG1> and <ARG0>fragmentation forced the combatant nations to develop the modern steel helmet , led by the French , who introduced the Adrian helmet in 1915 .</ARG0>",1,0,,1
altlex,altlex_gold.tsv,456,0,altlex_altlex_gold.tsv_456_0,"Anthony Stewart Head had already led a prolific acting and singing career , but remained best known in the United States for a series of twelve coffee commercials with Sharon Maughan for Nescafé .","<ARG1>Anthony Stewart Head had already led a prolific acting</ARG1> and <ARG0>singing career , but remained best known in the United States for a series of twelve coffee commercials with Sharon Maughan for Nescafé .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,457,0,altlex_altlex_gold.tsv_457_0,"The activists worked on organising the gas victims , which led to violent repression from the police and the government .","<ARG0>The activists worked on organising the gas victims , which</ARG0> led to <ARG1>violent repression from the police and the government .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,458,0,altlex_altlex_gold.tsv_458_0,"25 years later , LeMay still believed that `` We could have gotten not only the missiles out of Cuba , we could have gotten the Communists out of Cuba at that time . ''","<ARG1>25 years later , LeMay still believed that `` We could have gotten</ARG1> not <ARG0>only the missiles out of Cuba , we could have gotten the Communists out of Cuba at that time . ''</ARG0>",0,0,,1
altlex,altlex_gold.tsv,459,0,altlex_altlex_gold.tsv_459_0,"On May 27 , two aftershocks , one 5.2 Mw in Qingchuan County and one 5.7 Mw in Ningqiang County , Shaanxi , led to the collapse of more than 420,000 homes and injured 63 people .","<ARG1>On May 27 , two aftershocks , one 5.2 Mw in Qingchuan County and one 5.7 Mw in Ningqiang County , Shaanxi , led to the collapse</ARG1> of more <ARG0>than 420,000 homes and injured 63 people .</ARG0>",1,0,,1
altlex,altlex_gold.tsv,460,0,altlex_altlex_gold.tsv_460_0,"The agreement was crucial to Hitler because it assured that Germany would not have to face the prospect of a two-front war , as it had in World War I , after it defeated Poland .","<ARG1>The agreement was crucial to Hitler because it assured that Germany would not have to face the prospect of a two-front war , as it had in World War I ,</ARG1> after <ARG0>it defeated Poland .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,461,0,altlex_altlex_gold.tsv_461_0,As it moved towards the Mindoro Strait the JMA and JTWC began to monitor the system .,<ARG1>As it moved towards the Mindoro Strait the JMA</ARG1> and <ARG0>JTWC began to monitor the system .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,462,0,altlex_altlex_gold.tsv_462_0,"In our ignorance I , and many of us , felt almost ashamed of a British General who uttered such depressing and unpatriotic sentiments , but during the next four years , those of us who survived the holocaust -- probably not more than one-quarter of us -- learned how right the General 's prognosis was and how courageous he had been to utter it . ''","<ARG1>In our ignorance I , and many of us , felt almost ashamed of a British General who uttered</ARG1> such <ARG0>depressing and unpatriotic sentiments , but during the next four years , those of us who survived the holocaust -- probably not more than one-quarter of us -- learned how right the General 's prognosis was and how courageous he had been to utter it . ''</ARG0>",0,0,,1
altlex,altlex_gold.tsv,463,0,altlex_altlex_gold.tsv_463_0,"A 56-year-old was killed in Dujiangyan during a rescue attempt on the Lingyanshan Ropeway , where due to the earthquake 11 tourists from Taiwan had been trapped inside cable cars since May 13 .","<ARG1>A 56-year-old was killed in Dujiangyan during a rescue attempt on the Lingyanshan Ropeway , where</ARG1> due to <ARG0>the earthquake 11 tourists from Taiwan had been trapped inside cable cars since May 13 .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,464,0,altlex_altlex_gold.tsv_464_0,"The U.S. in close co-operation with the Danish envoy to Washington D.C. , agreed to protect Greenland , laying the political framework for the formal establishment of bases in April 1941 .","<ARG0>The U.S. in close co-operation with the Danish envoy to Washington D.C. , agreed</ARG0> to protect <ARG1>Greenland , laying the political framework for the formal establishment of bases in April 1941 .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,465,0,altlex_altlex_gold.tsv_465_0,"Nonetheless , `` Buffy '' eventually led to the publication of around twenty books and hundreds of articles examining the themes of the show from a wide range of disciplinary perspectives , including sociology , Speech Communication , psychology , philosophy , and women 's studies .","<ARG0>Nonetheless , `` Buffy '' eventually</ARG0> led to <ARG1>the publication of around twenty books and hundreds of articles examining the themes of the show from a wide range of disciplinary perspectives , including sociology , Speech Communication , psychology , philosophy , and women 's studies .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,466,0,altlex_altlex_gold.tsv_466_0,This new development heralded an explosion in the commercial and personal use of computers and led to the invention of the microprocessor .,<ARG0>This new development heralded an explosion in the commercial and personal use of computers and</ARG0> led to <ARG1>the invention of the microprocessor .</ARG1>,1,1,,1
altlex,altlex_gold.tsv,467,0,altlex_altlex_gold.tsv_467_0,"As soon as he regained power , he began the process of demolishing the adulterine castles , which were hated by the peasants due to their being employed as forced labor to build and maintain them .","<ARG1>As soon as he regained power , he began the process of demolishing the adulterine castles , which were hated by the peasants</ARG1> due to <ARG0>their being employed as forced labor to build and maintain them .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,468,0,altlex_altlex_gold.tsv_468_0,"Large computer programs consisting of several million instructions may take teams of programmers years to write , and due to the complexity of the task almost certainly contain errors .","<ARG1>Large computer programs consisting of several million instructions may take teams of programmers years to write , and</ARG1> due to <ARG0>the complexity of the task almost certainly contain errors .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,469,0,altlex_altlex_gold.tsv_469_0,"Sina.com and Sohu , changed their homepage to news items only , and removed all advertisements .","<ARG1>Sina.com and Sohu ,</ARG1> changed <ARG0>their homepage to news items only , and removed all advertisements .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,470,0,altlex_altlex_gold.tsv_470_0,The style of war on the land changed from World War I to be more moveable .,<ARG1>The style of war on the land</ARG1> changed <ARG0>from World War I to be more moveable .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,471,0,altlex_altlex_gold.tsv_471_0,"However , on the next day , due to Fujiwhara effect , Typhoon Muifa the much more powerful system , just to the northeast of Lando , weakened Lando .","<ARG1>However , on the next day ,</ARG1> due to <ARG0>Fujiwhara effect , Typhoon Muifa the much more powerful system , just to the northeast of Lando , weakened Lando .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,472,0,altlex_altlex_gold.tsv_472_0,The United States decided to break off economic relations with Cuba ( which means that they would stop buying things from them ) .,<ARG1>The United States decided to</ARG1> break <ARG0>off economic relations with Cuba ( which means that they would stop buying things from them ) .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,473,0,altlex_altlex_gold.tsv_473_0,"The JMA , PAGASA and the JTWC then issued their final advisories on the system later that day as the remnants of Tokage was absorbed into Typhoon Ma-on , due to the Fujiwhara effect late on July 15 .","<ARG1>The JMA , PAGASA and the JTWC then issued their final advisories on the system later that day as the remnants of Tokage was absorbed into Typhoon Ma-on ,</ARG1> due to <ARG0>the Fujiwhara effect late on July 15 .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,474,0,altlex_altlex_gold.tsv_474_0,"Although in the past the flights had been conducted by the CIA , due to pressure from the Defense Department , the authority was transferred to the Air Force .","<ARG1>Although in the past the flights had been conducted by the CIA ,</ARG1> due to <ARG0>pressure from the Defense Department , the authority was transferred to the Air Force .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,475,0,altlex_altlex_gold.tsv_475_0,"Returning England to Catholicism led to the burnings of 274 Protestants , which are recorded especially in John Foxe 's Book of Martyrs .","<ARG0>Returning England to Catholicism</ARG0> led to <ARG1>the burnings of 274 Protestants , which are recorded especially in John Foxe 's Book of Martyrs .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,476,0,altlex_altlex_gold.tsv_476_0,"On the same day , the Chengdu Military Region Command dispatched 50,000 troops and armed police to help with disaster relief work in Wenchuan County .","<ARG1>On the same day , the Chengdu Military Region Command dispatched 50,000 troops and armed police</ARG1> to help <ARG0>with disaster relief work in Wenchuan County .</ARG0>",0,0,,1
